productID,product_title,image_url
437390,Nykaa BlendPro Highlighting Fan Makeup Brush,https://www.nykaa.com/nykaa-blendpro-highlighting-fan-makeup-brush/p/437390
4394259,L'Oreal Paris Casting Creme Gloss Ultra Visible Conditioning Hair Color,https://www.nykaa.com/l-oreal-paris-casting-creme-gloss-ultra-visible-conditioning-hair-color/p/4394259
4432091,Nykaa Mini Skinshield Anti-pollution Matte Foundation,https://www.nykaa.com/nykaa-cosmetics-mini-skinshield-anti-pollution-matte-foundation/p/4432091
448344,Nykaa Oh My Brow! Eyebrow Mascara - Sirius Brown,https://www.nykaa.com/nykaa-oh-my-brow-eyebrow-mascara-sirius-brown/p/448344
44879,Lakme Enrich Matte Lipstick,https://www.nykaa.com/lakme-enrich-matte-lipstick/p/44879
4518371,Kay Beauty Hd Liquid Concealer,https://www.nykaa.com/kay-beauty-hd-liquid-concealer/p/4518371
452442,Herbal Essences Coconut Milk Shampoo For Hydration & Softness - No Parabens- No Colourants,https://www.nykaa.com/herbal-essences-coconut-milk-shampoo-for-hydration-softness-no-parabens-no-colourants-400ml/p/452442
452443,"Herbal Essences Cocoa Butter Shampoo For Hair Strengthening - No Parabens, No Colourants",https://www.nykaa.com/herbal-essences-cocoa-butter-shampoo-for-hair-strengthening-no-parabens-no-colourants-400ml/p/452443
452448,Herbal Essences Bio:Renew Hydrate Coconut Milk Conditioner,https://www.nykaa.com/herbal-essences-bio-renew-hydrate-coconut-milk-conditioner-400ml/p/452448
452449,Herbal Essences Bio:Renew Strength Whipped Cocoa Butter Conditioner,https://www.nykaa.com/herbal-essences-bio-renew-strength-whipped-cocoa-butter-conditioner-400ml/p/452449
452475,Maybelline New York Color Sensational Satin Lipstick,https://www.nykaa.com/maybelline-new-york-color-sensational-satin-lipstick/p/452475
456559,"Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants",https://www.nykaa.com/herbal-essences-argan-oil-shampoo-conditioner-for-frizz-no-parabens-no-colourants-slash-save-hp2021/p/456559
456560,"Herbal Essences Coconut Milk Shampoo & Conditioner For Hydration & Softness - No Parabens, No Colourants",https://www.nykaa.com/herbal-essences-bio-renew-hydrate-coconut-milk-shampoo-conditioner-combo/p/456560
456562,"Herbal Essences Cocoa Butter Shampoo & Conditioner For Hair Strengthening - No Parabens, No Colourants",https://www.nykaa.com/herbal-essences-bio-renew-strength-whipped-cocoa-butter-shampoo-conditioner-combo/p/456562
456563,"Herbal Essences Strawberry Shampoo & Conditioner For Volume - No Parabens, No Colourants",https://www.nykaa.com/herbal-essences-bio-renew-clean-white-strawberry-sweet-mint-shampoo-conditioner-combo/p/456563
457014,Lakme Blush & Glow Lemon Freshness Gel Face Wash,https://www.nykaa.com/lakme-blush-glow-lemon-freshness-gel-face-wash-with-lemon-extracts/p/457014
4586552,Lakme Perfect Definition Lipliner - Mauve Passion,https://www.nykaa.com/lakme-perfect-definition-lipliner-mauve-passion/p/4586552
4613633,Nykaa Cosmetics So Matte Mini Nude Lipsticks - Bon Bon + Totes Natural + Cinnamon Crunch,https://www.nykaa.com/nykaa-cosmetics-so-matte-everday-nudes/p/4613633
4613635,Nykaa Cosmetics Best Of Matte To Last In Minis- Janhvi + Madras Kaapi + Maharani,https://www.nykaa.com/nykaa-cosmetics-best-of-matte-to-last-in-minis/p/4613635
4613636,Nykaa Cosmetics Puckers On With Matte To Last Liquid Lipstick- Begum + Boho + Maithili,https://www.nykaa.com/nykaa-cosmetics-puckers-on-with-matte-to-last/p/4613636
4613638,Nykaa Cosmetics Ultra Matte Lipsticks - Grace + Marilyn + Neferti,https://www.nykaa.com/nykaa-cosmetics-everyday-mattes-ultra-matte-grace-marilyn-neferti/p/4613638
461910,Nykaa So Matte! Mini Lipstick - 45 M Dirty Peach,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-45-m-dirty-peach/p/461910
461912,Nykaa So Matte! Mini Lipstick - 26 M Bon Bon,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-26-m-bon-bon/p/461912
461916,Nykaa So Matte! Mini Lipstick - 01 Notorious Red,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-01-notorious-red/p/461916
461917,Nykaa So Matte! Mini Lipstick - 37 M Beachy Peachy,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-37-m-beachy-peachy/p/461917
4633369,Colorbar Mogra Mist - Scent Of An India Temple - 001,https://www.nykaa.com/colorbar-mogra-mist-scent-of-an-india-temple-001/p/4633369
4639701,Lakme Peach Milk Moisturizer Spf 24 Pa++,https://www.nykaa.com/lakme-peach-milk-moisturizer-spf-24-pa/p/4639701
4641579,Nykaa Cosmetics Trending Neons Matte Nail Enamel - Cherry Pop + Lemonade Fizz + Pink Lemonade,https://www.nykaa.com/nykaa-cosmetics-trending-neons-nail-enamel-combo/p/4641579
465454,Olay Eye Cream - With Niacinamide & Pentapeptides,https://www.nykaa.com/olay-ultimate-eye-cream-dark-circles-wrinkles-puffiness/p/465454
4692430,Nykaa Cosmetics Mini Skinshield Anti-pollution Matte Foundation - Very Vanilla 02,https://www.nykaa.com/nykaa-cosmetics-mini-skinshield-anti-pollution-matte-foundation-very-vanilla-02/p/4692430
4719644,"Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants",https://www.nykaa.com/herbal-essences-argan-oil-shampoo-conditioner-for-frizz-no-parabens-no-colourants/p/4719644
4719645,"Herbal Essences Strawberry Shampoo & Conditioner For Voluminous Hair - No Parabens, No Colourants",https://www.nykaa.com/herbal-essences-strawberry-shampoo-conditioner-for-voluminous-hair-no-parabens-no-colourants/p/4719645
4749403,Maybelline New York Fit Me Compact Powder,https://www.nykaa.com/maybelline-new-york-fit-me-compact-powder/p/4749403
4749405,Nykaa Cosmetics Breathable Nail Enamel Set Of 4- Downtime Daisy + Lazy Lilac + Sea Breeze+Stay Zen,https://www.nykaa.com/nykaa-cosmetics-breathable-nail-enamel-set-of-4/p/4749405
479,L'Oreal Paris Infallible Le Rouge Lipstick,https://www.nykaa.com/l-oreal-paris-infaillible-le-rouge-lipstick/p/479
48066,Maybelline New York The Blushed Nudes Eye Shadow Palette,https://www.nykaa.com/maybelline-new-york-the-blushed-nudes-palette/p/48066
4970778,Kay Beauty Glittery Glam Nails Look With Kay Beauty Nail Enamel Nail Polish,https://www.nykaa.com/kay-beauty-glittery-glam-nails-look-with-kay-beauty-nail-enamel-nail-polish/p/4970778
4970783,Kay Beauty Lip & Cheek Combo,https://www.nykaa.com/kay-beauty-kay-beauty-lip-cheek-combo/p/4970783
4996626,Nykaa All Day Matte Long Wear Foundation + Compact - Ivory,https://www.nykaa.com/nykaa-cosmetics-all-day-matte-long-lasting-foundation-compact-ivory/p/4996626
4996628,Nykaa Cosmetics All Day Matte Long Wear Foundation + Compact - Beige,https://www.nykaa.com/nykaa-cosmetics-all-day-matte-long-lasting-foundation-compact-beige/p/4996628
4996634,Nykaa Prep Me Up Primer + All Day Matte Foundation Perfect Your Base Combo,https://www.nykaa.com/nykaa-cosmetics-prep-me-up-primer-all-day-matte-foundation-perfect-your-base-combo/p/4996634
5093150,Kay Beauty Creme Blush,https://www.nykaa.com/kay-beauty-creme-blush-sweetheart-pink/p/5093150
513103,Masaba By Nykaa Lipstick,https://www.nykaa.com/masaba-by-nykaa-lipstick/p/513103
513815,Masaba By Nykaa - You Croc My World Lipstick & Nail Enamel Combo,https://www.nykaa.com/masaba-by-nykaa-you-croc-my-world-lipstick-nail-enamel-combo/p/513815
513866,Masaba By Nykaa - Face Palm Lipstick & Nail Enamel Combo,https://www.nykaa.com/masaba-by-nykaa-face-palm-lipstick-nail-enamel-combo/p/513866
5177218,Nykaa Cosmetics Blendpro Powder Brushes Combo,https://www.nykaa.com/nykaa-cosmetics-blendpro-powder-brushes-combo/p/5177218
5202105,Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Hair Oil + Shampoo + Massager Combo,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-hair-oil-shampoo-massager-combo/p/5202105
520376,Nykaa Matte To Last! Mini Liquid Lipstick - Maithili 25,https://www.nykaa.com/nykaa-matte-to-last-mini-liquid-lipstick-maithili/p/520376
5360837,Herbal Essences Argan Oil Of Morocco Shampoo - For Frizz Free Hair - Paraben Free,https://www.nykaa.com/herbal-essences-argan-oil-of-morocco-shampoo-for-frizz-free-hair-paraben-free/p/5360837
5360838,Herbal Essences Strawberry & Mint Shampoo - For Cleansing & Volume - Paraben Free,https://www.nykaa.com/herbal-essences-strawberry-mint-shampoo-for-cleansing-volume-paraben-free/p/5360838
5360839,Herbal Essences Argan Oil Of Morocco Conditioner - For Frizz Free Hair - Paraben Free,https://www.nykaa.com/herbal-essences-argan-oil-of-morocco-conditioner-for-frizz-free-hair-paraben-free/p/5360839
5360840,Herbal Essences Strawberry & Mint Conditioner - For Cleansing & Volume - Paraben Free,https://www.nykaa.com/herbal-essences-strawberry-mint-conditioner-for-cleansing-volume-paraben-free/p/5360840
540693,Nykaa Get Set Matte! Demi Matte Lip Cream Liquid Lipstick - BASIC,https://www.nykaa.com/nykaa-get-set-matte-demi-matte-lip-cream-basic/p/540693
551014,Nykaa Strobe & Glow Liquid Highlighter - Glazed Bronze,https://www.nykaa.com/nykaa-strobe-glow-liquid-highlighter-glazed-bronze/p/551014
551015,Nykaa Strobe & Glow Liquid Highlighter - Blushed Moonlight,https://www.nykaa.com/nykaa-strobe-glow-liquid-highlighter-blushed-moonlight/p/551015
551016,Nykaa Strobe & Glow Liquid Highlighter,https://www.nykaa.com/nykaa-strobe-glow-liquid-highlighter/p/551016
5525816,NYX Professional Makeup Must Haves - Tinted Brow Mascara Espresso & Soft Matte Lip Cream Copenhagen,https://www.nykaa.com/nyx-professional-makeup-must-haves-tinted-brow-mascara-espresso-soft-matte-lip-cream-copenhagen/p/5525816
5612,L'Oreal Paris Superliner Black Lacquer,https://www.nykaa.com/l-oreal-superliner-black-lacquer/p/5612
564436,Nykaa Lash Talk False Eyelash - Major Length,https://www.nykaa.com/nykaa-lash-talk-major-length/p/564436
564441,Nykaa Lash Talk False Eyelash,https://www.nykaa.com/nykaa-lash-talk/p/564441
569411,Nykaa Matte to Last! Metallic Liquid Lipstick and Eyeshadow,https://www.nykaa.com/nykaa-matte-to-last-metallic-liquid-lipstick/p/569411
5694317,Nykaa Cosmetics Eyes On Me ! 4 In 1 Quad Eyeshadow Palette Desk To Date + Night Out,https://www.nykaa.com/nykaa-cosmetics-eyes-on-me-4-in-1-quad-eyeshadow-palette-desk-to-date-night-out/p/5694317
5722072,Kay Beauty HD Liquid Colour Corrector,https://www.nykaa.com/kay-beauty-hd-liquid-colour-corrector/p/5722072
573181,Kay Beauty Matteinee Matte Lip Crayon Lipstick,https://www.nykaa.com/kay-matteinee-lip-crayon/p/573181
573572,Kay Beauty Matte Action Lip Liner,https://www.nykaa.com/kay-matte-action-lip-pencil/p/573572
573594,Kay Beauty Waterproof 24 Hour Kajal - Spade - Black,https://www.nykaa.com/kay-kohlstar-kajal-spade/p/573594
575926,Olay Ultimate Skin Regimen Kit,https://www.nykaa.com/olay-ultimate-eye-cream-with-total-effect-uv-day-50g-total-effect-night-cream-20g/p/575926
5880612,Nykaa Glamoreyes Coloured Liquid Eyeliner & Pencil Duo - Chaotic Calypso + Jade Jinx,https://www.nykaa.com/nykaa-cosmetics-glamoreyes-coloured-liquid-eyeliner-pencil-duo-chaotic-calypso-jade-jinx/p/5880612
5880614,Nykaa Bestsellers - So Creme Lipstick - Wakeup Makeup + All Day Matte Liquid Lipstick - Soul Sister,https://www.nykaa.com/nykaa-cosmetics-bestseller-so-creme-lipstick-wakeup-makeup-all-day-matte-liquid-lipstick-soul-sister/p/5880614
594425,Herbal Essences Argan Oil Of Moroccan Shampoo & Conditioner With Free Neem Comb,https://www.nykaa.com/slash-save-herbal-essences-argan-shampoo-and-conditioner-kit/p/594425
598027,Kay Beauty Metallic Eyeshadow Stick Pencil,https://www.nykaa.com/kay-beauty-metal-show-eyeshadow-stick/p/598027
6028352,Lakme 9to5 Primer + Matte Liquid Lip Color,https://www.nykaa.com/lakme-9to5-primer-matte-liquid-lip-color/p/6028352
60541,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,https://www.nykaa.com/olay-total-effects-7-in-one-anti-ageing-cream-normal-day-spf-15/p/60541
6057747,Maybelline New York Colossal Mascara With 2 Free Sensational Liquid Matte Mini - Best Babe,https://www.nykaa.com/maybelline-new-york-colossal-mascara-with-2-free-sensational-liquid-matte-mini-best-babe/p/6057747
61305,Olay White Radiance Day & Night Cream for Brightening and Glow,https://www.nykaa.com/olay-white-radiance-day-and-night-brigthening-intensive-regime/p/61305
626493,Nykaa Wing In A Blink Eyeliner Pen - Dark Knight 01,https://www.nykaa.com/nykaa-wing-in-a-blink-eyeliner-pen-dark-knight-01/p/626493
626907,Kay Beauty Nail Nourish Nail Enamel Polish,https://www.nykaa.com/kay-beauty-nail-nourish-nail-enamel-polish/p/626907
64110,L'Oreal Paris Volume Million Lashes Waterproof Mascara,https://www.nykaa.com/l-oreal-paris-volume-million-lashes-waterproof-mascara/p/64110
646041,Nykaa Mirror Shine Trousseau Box - Rose Gold,https://www.nykaa.com/nykaa-mirror-shine-trousseau-box-rose-gold/p/646041
648648,L'Oreal Paris Matte Signature Eyeliner,https://www.nykaa.com/l-oreal-paris-matte-signature-eyeliner/p/648648
648655,L'Oreal Paris x Karl Lagerfeld Lipstick,https://www.nykaa.com/l-oreal-paris-x-karl-lagerfeld-lipstick/p/648655
648660,L'Oreal Paris Le Bar Powder Blush - 8 City Explorer,https://www.nykaa.com/l-oreal-paris-le-bar-shimmer-blush-8-city-explorer/p/648660
648691,Maybelline New York Tattoo Studio Gel Eyeliner Pencil,https://www.nykaa.com/maybelline-new-york-tattoo-studio-gel-eyeliner-pencil/p/648691
654419,Kay Beauty Colour Corrector Stick,https://www.nykaa.com/kay-beauty-colour-corrector-stick/p/654419
654428,Kay Beauty Contour Stick,https://www.nykaa.com/kay-beauty-contour-stick/p/654428
6565374,Lakme Matte Ultimate Festive Lips Combo,https://www.nykaa.com/lakme-matte-ultimate-festive-lips-combo/p/6565374
6583638,Kay Beauty Gel Eye Pencil,https://www.nykaa.com/kay-beauty-gel-eye-pencil/p/6583638
6599370,Kay Beauty Island Vibes Combo - Gel Eye Pencils In Blue & Green,https://www.nykaa.com/kay-beauty-island-vibes-combo-gel-eye-pencils-in-blue-green/p/6599370
6599374,Kay Beauty Cocktail Hour Combo - Gel Eye Pencils In Gold & Olive,https://www.nykaa.com/kay-beauty-cocktail-hour-combo-gel-eye-pencils-in-gold-olive/p/6599374
6599375,Kay Beauty Shine On Combo - Gel Eye Pencils In Bronze & Green,https://www.nykaa.com/kay-beauty-shine-on-combo-gel-eye-pencils-in-bronze-gold/p/6599375
6604346,Herbal Essences Argan Shampoo + Argan Conditioner,https://www.nykaa.com/herbal-essences-argan-shampoo-argan-conditioner/p/6604346
6604347,Herbal Essences Strawberry Shampoo + Strawberry Conditioner,https://www.nykaa.com/herbal-essences-strawberry-shampoo-strawberry-conditioner/p/6604347
681194,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194
68138,Nykaa Dual Tone Nail Enamel Remover,https://www.nykaa.com/nykaa-dual-tone-nail-enamel-remover/p/68138
6836720,"Olay Aha & Niacinamide Super Cream , Acne Mark & Spot Removal Cream - For All Skin Types",https://www.nykaa.com/olay-aha-niacinamide-super-cream/p/6836720
684657,Lakme Absolute Kohl Ultimate The Gelato Collection,https://www.nykaa.com/lakme-absolute-kohl-ultimate-the-gelato-collection/p/684657
68508,Lakme Absolute Illuminating Blush Shimmer Brick,https://www.nykaa.com/lakme-absolute-illuminating-blush-shimmer-brick/p/68508
692818,Kay Beauty Ultra Black Volume & Length Mascara - Midnight,https://www.nykaa.com/kay-beauty-volume-length-mascara-midnight/p/692818
692836,Kay Beauty Quick Dry Liquid Eyeliner,https://www.nykaa.com/kay-beauty-eye-stylist-liquid-eyeliner/p/692836
7066986,Maybelline New York Sensational Liquid Matte Minis Pack Of 3,https://www.nykaa.com/maybelline-new-york-sensational-liquid-matte-minis-pack-of-3-na/p/7066986
73008,Maybelline New York V-Face Duo Stick,https://www.nykaa.com/maybelline-new-york-v-face-duo-stick/p/73008
7308001,L'Oreal Paris Glycolic Bright Day Regime,https://www.nykaa.com/l-oreal-paris-glycolic-bright-day-regime/p/7308001
739418,Olay Regenerist Whip Mini and Ultimate Eye Cream Combo,https://www.nykaa.com/olay-regenerist-whip-mini-and-ultimate-eye-cream-combo/p/739418
766520,Kay Beauty Matte HD Setting Loose Powder,https://www.nykaa.com/kay-beauty-hd-setting-loose-powder/p/766520
766529,Kay Beauty HD Translucent Loose Powder - White,https://www.nykaa.com/kay-beauty-hd-translucent-loose-powder-white/p/766529
771559,L'Oreal Paris Hair Colour Protection Combo - Casting Creme Gloss Hair Colour 400 Dark Brown + Magic Retouch,https://www.nykaa.com/nylpbndl00486/p/771559
774771,Nykaa 3 Ply Mask With Face Shield,https://www.nykaa.com/nykaa-3-ply-mask-with-face-shield/p/774771
7749427,Maybelline New York Super Stay Matte Ink Liquid Lipstick Birthday Collection,https://www.nykaa.com/maybelline-new-york-super-stay-matte-ink-liquid-lipstick-390-life-of-the-party/p/7749427
781070,Olay Ultra Lightweight Moisturiser: Luminous Whip Day Cream (non SPF),https://www.nykaa.com/olay-ultra-lightweight-moisturiser-luminous-whip-day-cream-non-spf/p/781070
784419,Nykaa Woman Washable and Reusable Face Mask - Tropical,https://www.nykaa.com/nykaa-washable-and-reusable-4-filter-mask/p/784419
784422,Nykaa Face and Eye Shield Mask,https://www.nykaa.com/nykaa-face-and-eye-shield-mask/p/784422
785729,Nykaa Skin Secrets Tea Tree & Salicylic Acid Spot Patch,https://www.nykaa.com/nykaa-skin-secrets-spot-on-tea-tree-salicylic-acid-pimple-patch-old/p/785729
787778,Nykaa Matte to Last! Mini Liquid Lipstick - Jhumki 14,https://www.nykaa.com/nykaa-matte-to-last-mini-liquid-lipstick-jhumki-14/p/787778
792460,Nykaa Sun Gaze Holographic Vanity Kit 2,https://www.nykaa.com/nykaa-sun-gaze-holographic-vanity-kit-2/p/792460
8078,"NIVEA Sun Lotion, SPF 50, with UVA & UVB Protection, Water Resistant Sunscreen",https://www.nykaa.com/nivea-moisturising-sun-lotion-spf-50/p/8078
815797,"Nykaa Moi Fragrance Mini Bar Combo- Amour, Bisous, Joie De Vivre, Raison D'Etre",https://www.nykaa.com/nykaa-fragrance-mini-bar-combo/p/815797
822104,NYX Professional Makeup Long Lasting Makeup Setting Spray Radiant Finish,https://www.nykaa.com/nyx-professional-makeup-long-lasting-makeup-setting-spray-radiant-finish/p/822104
834303,Kay Beauty Illuminating Highlighter,https://www.nykaa.com/kay-beauty-illuminating-highlighter/p/834303
860860,Lakme Absolute Illuminating Blush Shimmer Brick - In Pink + Eyeconic Curling Mascara - Black Combo,https://www.nykaa.com/lakme-absolute-illuminating-blush-shimmer-brick-in-pink-eyeconic-curling-mascara-black-combo/p/860860
861356,Maybelline New York Define & Blend Brow Pencil,https://www.nykaa.com/maybelline-new-york-define-blend-brow-pencil/p/861356
930436,Lakme 9 To 5 Matte Moist Mattifying Moisturiser,https://www.nykaa.com/lakme-9-to-5-matte-moist-mattifying-moisturiser-50-gm/p/930436
9471,Lakme Absolute Forever Silk Eyeliner,https://www.nykaa.com/lakme-absolute-forever-silk-eyeliner/p/9471
950973,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,https://www.nykaa.com/nykaa-matte-to-last-mini-metallic-liquid-lipstick-and-eyeshadow/p/950973
981,Lakme Kajal - Black,https://www.nykaa.com/lakme-kajal/p/981
982132,Nykaa Mirror Shine Trousseau Box,https://www.nykaa.com/nykaa-mirror-shine-trousseau-box/p/982132
995305,Lakme Eye-conic Eyes Combo,https://www.nykaa.com/lakme-eye-conic-eyes-combo-pink-friday-nov2020-slash-save/p/995305
