review_id,product_id,user_id,rating,title,review_text
91207,281,U130700,1.0,mediocre at best,"I have curly low-porosity hair and this let me down. The product blush has zero blendability. Packaging looked tampered honestly. Also needed 6 swipes to show any colour. Plum, MCaffeine — both better and cheaper. I have super sensitive skin. Wouldn’t recommend to my worst enemy."
91208,149,U130701,1.0,Overpriced and underwhelming,"Big disappointment. Foundation oxidizes way warmer. Also smells like crayons honestly. Also swatch online looked nothing like this. I’m fuming. ₹749 is a joke for what you get. Kya hi kahein, total dhoka. Going back to my old brand."
91209,265,U130702,1.0,such a flop,A friend recommended this for my dark circles. The product brush sheds hair on every use. Also is so drying it makes my lips peel. For ₹169 this is daylight robbery. Even Lakme drugstore beats this. I have combination skin. Minus 5 stars.
91210,390,U130703,2.0,So lame essence,"Actually, this was ghatiya. Within the first use, pilled horribly under sunscreen. Charging ₹245 for this is criminal. 0/10."
91211,249,U130704,1.0,Overpriced serum 🤡,It caused milia under my eyes. Two stars only for the bottle design.
91212,285,U130705,1.0,Hard pass,Influencer made me buy for dull skin. It left a stinging sensation around the eyes. Came without the leaflet. Inner seal was already broken. I almost threw the bottle. Don’t fall for the influencer hype.
91213,216,U130706,1.0,Bakwaas essence 💸,Bilkul faltu cheez hai. Left a sticky film that never sinks in — was not expecting that. Sick of being lied to by influencers.
91214,287,U130707,3.0,This powder smudged badly,"after one wash,. the swatch online looked nothing like this — was not expecting that. also powder is suffocating on the skin. inner seal was already broken. sick of being lied to by influencers. sells for ₹169 but quality is of a ₹16 sample. reels dekh ke order kiya, regret hua. run away."
91215,320,U130708,1.0,Horrible straightener,Tried this for the price point. It ripped out hair from my crown after just two uses. Also came with dust inside the bristles. Suspect this batch is fake / from a different SKU. Disappointed beyond words. Could buy 3 better products for ₹1799. I’m a dusky Indian girl. Paisa barbaad hua bhai. Don’t fall for the influencer hype.
91216,213,U130709,1.0,Disappointing lipstick,I bought this for Diwali. The product applicator is the wrong shape entirely. Also foundation cracks around the nose. Packaging looked tampered honestly. Won’t even gift it to someone I dislike.
91217,191,U130710,2.0,Save your money,"Kya hi kahein, total dhoka. After one wash, is so drying it makes my lips peel. Sells for ₹680 but quality is of a ₹68 sample. Refusing to finish the bottle."
91218,349,U130711,1.0,Such a lame primer,"Bought during sale, still feel ripped off. After one wash, magnetic closure stopped working in a week. Came in such cheap packaging. Also foundation pills under setting powder. Lost trust in this brand. Sells for ₹112 but quality is of a ₹11 sample. Repeat customer turned hater. Paisa barbaad hua bhai. Drop this from your cart."
91219,335,U130712,1.0,bekaar product,"kya hi kahein, total dhoka. within a few hours, setting spray is just scented water. will not be repurchasing."
91220,319,U130713,1.0,What a awful cream,"Tbh, this turned out to be useless. Left a white cast worse than sunscreen — was not expecting that. Also feels greasy for hours after."
91221,340,U130714,1.0,Cringe oil,"Day one itself,. By the second use, absorbs unevenly leaving patches. Also smell gave me a headache. Aso smells like rubbing alcohol. Not worth even ₹131, forget ₹262. I have fine straight hair. Trust me, skip."
91222,104,U130715,1.0,Absolute underwhelming spray,"After 10 days,. After just one application, doesn’t lather in soft water either. Also made my keratin treatment wear off faster. Minus 5 stars."
91223,125,U130716,2.0,Bakwaas shampoo,The product made my colour-treated hair brittle. Going back to my old brand.
91224,349,U130717,1.0,Ghatiya lipstick 🚫,Got this as a gift for my oily T-zone. The product swatch online looked nothing like this. Lost trust in this brand. My old ₹99 product was 10x better.
91225,109,U130718,3.0,Terrible and horrible,"By the second use, cap doesn’t click — leaked in transit. For ₹1295 this is daylight robbery."
91226,113,U130719,1.0,Awful hair mask,"After a week,. Within a few hours, weighed my hair down so much. Came without the leaflet. Also doesn’t lather in soft water either. I’m fuming. Complete flop."
91227,265,U130720,1.0,Bewakoof-bana-diya foundation,"Should’ve gone to a store and tested first. Bronzer is too red, not bronze at all — was not expecting that. Also shade oxidized 3 tones darker by lunch. Also applicator is the wrong shape entirely. I cried after using this. Even Lakme drugstore beats this. Hope nobody else makes my mistake."
91228,383,U130721,1.0,This curler burned my scalp,big disappointment. it burnt the tip of my ear with the curler. the qr code on the pack didn’t scan. i want my money back yesterday. my old ₹647 product was 10x better. going back to my old brand.
91229,373,U130722,2.0,This cream stung my face,"Bilkul faltu cheez hai. After one wash, left a sticky film that never sinks in. Marketing is way better than the product."
91230,143,U130723,1.0,😡😡 do not buy,"Bewakoof bana diya brand ne. Within the first use, fades patchy within 2 hours. Customer care has been useless about the return. I want my money back yesterday. Forest Essentials does this way better. Wouldn’t recommend to my worst enemy."
91231,178,U130724,1.0,Misleading kohl 🚫,"Actually, this was laughable. For something marketed around ‘paris’, fades patchy within 2 hours. Also is gritty and drags across the lid."
91232,376,U130725,2.0,Total fake toner,"Saw it trending on Instagram and bought for the price point. For something marketed around ‘wedding’, gave me a heat rash on the cheeks. Also dried out the under-eye area. Plum, MCaffeine — both better and cheaper. Filing a complaint with customer care."
91233,345,U130726,3.0,trash product,"After 10 days,. For something marketed around ‘beige’, triggered my rosacea. Also left a white cast worse than sunscreen. Will warn everyone I know."
91234,355,U130727,2.0,Mediocre foundation ⚠️,"after finishing the bottle,. foundation is streaky no matter the tool. batch number didn’t match the website. charging ₹199 for this is criminal. forest essentials does this way better. i have hooded eyes. regret-buy of the year."
91235,188,U130728,1.0,Cheap blush,"After just one application,. For something marketed around ‘illuminating’, is patchy on the cupid’s bow. Also blush has zero blendability. No outer box, just bubble wrap. Could buy 3 better products for ₹616. Refusing to finish the bottle."
91236,270,U130729,2.0,This sunscreen did nothing,"After just one application,. Day one itself, didn’t hydrate, just sat on top. For ₹99 this is daylight robbery. Trust me, skip."
91237,149,U130730,3.0,😭😒 do not buy,"I have monolids and this didn’t work. For something marketed around ‘lipstick’, mascara flakes onto my cheeks. Embarrassed to even gift this. Asked for a refund."
91238,168,U130731,1.0,very bad,Was looking for my morning routine. The product smells like crayons honestly. Packaging looked tampered honestly. Also mascara flakes onto my cheeks. Will warn everyone I know.
91239,131,U130732,1.0,This curler missed the mark,"Not even kidding, this was horrible. It instructions are in tiny unreadable print. Better off using kitchen ingredients."
91240,336,U130733,1.0,This highlighter ruined my routine,Picked this up for a no-makeup makeup look. It smells like crayons honestly. For ₹374 you’d expect way better quality.
91241,104,U130734,1.0,Mediocre toner,First-time buyer of this brand and this let me down. It leaves my hair feeling unwashed. Packaging looked tampered honestly. Embarrassed to even gift this. Marketing is way better than the product.
91242,323,U130735,1.0,Fake toner,"Influencer made me buy for my dry scalp. Feels greasy for hours after — was not expecting that. Also triggered eczema flare-ups. Not worth even ₹524, forget ₹1049. Pass."
91243,250,U130736,2.0,Misleading and subpar,"Ordered this for my dry scalp. Within the first use, transfers onto the mask like nobody’s business. Also powder is suffocating on the skin. Charging ₹169 for this is criminal. Brand needs to do better."
91244,368,U130737,2.0,😡💔 do not buy,"lost trust in nykaa recommendations. within the first use, didn’t plump anything. also made foundation oxidize on me. ₹206 down the drain. my old ₹99 product was 10x better. i have super sensitive skin. honestly tempted to leave half a star."
91245,149,U130738,3.0,bekaar product,It settles into every fine line. Sticking with my old reliable.
91246,258,U130739,1.0,Worst purchase,Saw it trending on Instagram and bought for college. It burned the moment it touched my face. Also pump didn’t work — had to unscrew the cap. My grandmother’s homemade ubtan beats this. Big nope.
91247,111,U130740,2.0,Lame oil,"Read so many good reviews and got it for dull skin. For something marketed around ‘morocco’, weighed my hair down so much. Expiry is barely 6 months away — disappointing."
91248,111,U130741,1.0,Misleading toner ❌,Wish I had read the bad reviews first. It doesn’t play well with hard water. My grandmother’s homemade ubtan beats this. Going back to my old brand.
91249,131,U130742,2.0,bekaar product,😡😡 paisa barbaad the cooling setting is barely cool
91250,168,U130743,1.0,Underwhelming liner 💸,Foundation pills under setting powder — was not expecting that.
91251,285,U130744,1.0,This cream made hair worse,"after finishing the bottle,. within the first use, left a stinging sensation around the eyes. i cried after using this."
91252,345,U130745,1.0,This mask smudged badly,"After two weeks of religious use,. It left a sticky film that never sinks in. Also made my T-zone an oil slick. Embarrassed to even gift this. Honestly not even worth ₹223. Brand needs to do better."
91253,168,U130746,3.0,terrible highlighter,Already feel scammed. The product primer doesn’t grip anything. Better off using kitchen ingredients.
91254,111,U130747,1.0,So faltu colour kit,Wish I had read the bad reviews first. It stripped colour from my balayage. Also increased my hairfall in 5 days. Genuinely upset over this. ₹390 is a joke for what you get. Forest Essentials does this way better. I have super sensitive skin. Minus 5 stars.
91255,142,U130748,1.0,Overpriced blush,"Literally, this turned out to be mediocre. It transfers onto every glass and cup. I almost threw the bottle. Charging ₹900 for this is criminal. Plum, MCaffeine — both better and cheaper. Save your money and buy something else."
91256,178,U130749,1.0,This powder burned my scalp,"On the first use,. Lid keeps falling off the tube. Refund still pending after 2 weeks."
91257,289,U130750,1.0,Total mediocre serum,"Mummy ka nuska bhi isse behtar hai. Within the first use, made my T-zone an oil slick. For ₹1599 this is daylight robbery. Better off using kitchen ingredients."
91258,187,U130751,2.0,This blush burned my scalp,"After finishing the bottle,. After two days, powder is suffocating on the skin. Also swatch online looked nothing like this. My grandmother’s homemade ubtan beats this. I have monolids. Paisa barbaad hua bhai. Minus 5 stars."
91259,192,U130752,1.0,Horrible mascara,"Ordered this for my oily T-zone. After one wash, is gritty and drags across the lid. Also cracks on dry lips immediately. Sticking with my old reliable."
91260,194,U130753,1.0,❌😭 fake,Wears off after one sip of coffee — was not expecting that. Hope nobody else makes my mistake.
91261,199,U130754,1.0,Terrible highlighter 🥲,Looks washed out in any decent lighting — was not expecting that. ₹200 is a joke for what you get.
91262,280,U130755,1.0,Cheap mist,"Influencer made me buy for my dry scalp. The product box looked second-hand. No outer box, just bubble wrap. ₹1118 is a joke for what you get."
91263,263,U130756,1.0,Worst purchase,i have fine straight hair and this didn’t work. the shade oxidized 3 tones darker by lunch — was not expecting that. genuinely upset over this. ₹478 is a joke for what you get. forest essentials does this way better. save your money.
91264,168,U130757,2.0,So bakwaas foundation,"By the second use,. The brush sheds hair on every use — was not expecting that. Came without the leaflet. I’m fuming. Charging ₹799 for this is criminal. Forest Essentials does this way better. First-time buyer of this brand. Going back to my old brand."
91265,191,U130758,1.0,Worst liner,Repeat customer turned hater and this didn’t work. Is so drying it makes my lips peel — was not expecting that. Also setting spray is just scented water. ₹680 is a joke for what you get. The Body Shop version is so much better.
91266,190,U130759,1.0,🤮🚫 fake,"Read so many good reviews and got it for the brand hype. It made my makeup slide off. Packaging looked tampered honestly. Also destroyed my skin barrier in days. Plum, MCaffeine — both better and cheaper. Save your money and buy something else."
91267,150,U130760,1.0,Subpar essence,"Day one itself,. The product feels like rubbing aloe gel mixed with water. Also stripped my skin barrier completely. Also smell gave me a headache. For ₹599 this is daylight robbery. Plum, MCaffeine — both better and cheaper. Reels dekh ke order kiya, regret hua. Trash bin special."
91268,113,U130761,1.0,💸🚫 fake,"For something marketed around ‘shampoo’, claims paraben-free but feels like a chemical shampoo. Brand needs to do better."
91269,347,U130762,2.0,Returning this,"Influenced and regretted. The product shade pulls grey on me. Honestly not even worth ₹63. Plum, MCaffeine — both better and cheaper. Won’t even gift it to someone I dislike."
91270,113,U130763,2.0,Lame conditioner 🚫,"For real, this turned out to be horrible. Claims to be Ayurvedic but smells synthetic — was not expecting that. Came in such cheap packaging. Box was dented when it arrived. I cried after using this. Honestly not even worth ₹266. Plum, MCaffeine — both better and cheaper. I have super sensitive skin. Brand needs to do better."
91271,356,U130764,2.0,This highlighter stung my face,Influenced and regretted. Fades patchy within 2 hours — was not expecting that. Also compact mirror cracked on arrival. Also looks washed out in any decent lighting. For ₹179 this is daylight robbery. I have super sensitive skin. Save your money and buy something else.
91272,265,U130765,3.0,Misleading powder,"Influencer made me buy for everyday use. After two days, highlighter is glitter, not glow. Also foundation is streaky no matter the tool. Batch number didn’t match the website. The Body Shop version is so much better. Will warn everyone I know."
91273,342,U130766,1.0,Lame highlighter 👎,"Ngl, this turned out to be mediocre. Primer balls up under foundation — was not expecting that. Also has zero pigment payoff. Won’t even gift it to someone I dislike."
91274,368,U130767,1.0,faltu cheez,"After finishing the bottle,. It consistency is way too thin. I almost threw the bottle. Sells for ₹206 but quality is of a ₹20 sample. Marketing > product."
91275,382,U130768,1.0,Such a faltu moisturizer,"within the first use, caused milia under my eyes. ₹1444 down the drain."
91276,377,U130769,2.0,trash product,"hyped product, dud reality. on the first use, isn’t non-comedogenic — clogged my pores. also smells synthetic and fake. for ₹250 this is daylight robbery. paisa barbaad hua bhai. going back to my old brand."
91277,132,U130770,1.0,pathetic mask,Tried this for college. Pilled into white balls under foundation — was not expecting that. Also absorbs unevenly leaving patches.
91278,319,U130771,3.0,Useless serum 🤮,"Within a few hours,. It smells like cheap glycerin. Inner seal was already broken. Sticking with my old reliable."
91279,382,U130772,1.0,Horrible actives,"After one wash, didn’t reduce pore size at all. Ek number ka ghatiya."
91280,382,U130773,2.0,Worst and lame,"After 10 days,. For something marketed around ‘olay’, ruined my morning routine for a month. Also gave me a heat rash on the cheeks. I’m fuming. Forest Essentials does this way better. Hope nobody else makes my mistake."
91281,141,U130774,2.0,Worst purchase,"Got this for anti-ageing. Within the first use, eyeliner smudges under the eyes in an hour. Batch number didn’t match the website. I’m fuming."
91282,265,U130775,2.0,This powder wasted my money,A friend recommended this for a date night. The brush sheds hair on every use. Even Lakme drugstore beats this.
91283,366,U130776,1.0,Worst moisturizer,"A friend recommended this for everyday use. Within the first use, caused cystic acne on my chin. Inner seal was already broken. Felt scammed instantly. Could buy 3 better products for ₹203. Save your money and buy something else."
91284,122,U130777,1.0,Disappointing hair mask 💸,"After two weeks of religious use,. After finishing the bottle, stripped colour from my balayage."
91285,150,U130778,1.0,Cheap actives,Was looking for a date night. The product triggered my rosacea. Packaging looked tampered honestly. Disappointed beyond words. I’m a beauty hobbyist. Just don’t.
91286,181,U130779,1.0,Disappointing blush 🚫,"Day one itself,. The shade pulls grey on me. Refund still pending after 2 weeks. Sick of being lied to by influencers. Not worth even ₹499, forget ₹999. Honestly tempted to leave half a star."
91287,180,U130780,2.0,Worst and useless,"I swear, this is embarrassing. It made my pores look 2x bigger. Disappointed beyond words. Plum, MCaffeine — both better and cheaper. Sticking with my old reliable."
91288,349,U130781,1.0,This liner smudged badly,First and last buy from this brand. Mascara flakes onto my cheeks — was not expecting that. Also looks washed out in any decent lighting. Also foundation cracks around the nose. Felt scammed instantly. I have monolids. Run away.
91289,226,U130782,1.0,Bakwaas mask,"Honestly, this turned out to be synthetic. Within the first use, smells synthetic and fake. Suspect this batch is fake / from a different SKU. Also made my dry patches even drier. I’m fuming. Charging ₹247 for this is criminal. Better off using kitchen ingredients. I have super sensitive skin. Asked for a refund."
91290,263,U130783,2.0,Faltu lipstick 👎,My mom got me a tinted moisturizer alternative. The applicator is the wrong shape entirely. Expiry is barely 6 months away — disappointing. Charging ₹478 for this is criminal. Influencers really need to stop hyping this.
91291,171,U130784,1.0,Bewakoof-bana-diya kohl,"Paisa barbaad hua bhai. For something marketed around ‘infallible’, bronzer is too red, not bronze at all. Delivery was delayed by 4 days too. My grandmother’s homemade ubtan beats this. Honestly tempted to leave half a star."
91292,142,U130785,1.0,One star is generous,"Ngl, this turned out to be synthetic. Foundation is streaky no matter the tool. Also swatch online looked nothing like this. Mamaearth version is honestly better. Going back to my old brand."
91293,339,U130786,1.0,Big nope,"Influenced and regretted. Within the first use, made foundation oxidize on me. Also darkened my acne marks instead of fading them. Honestly not even worth ₹74. Save your money and buy something else."
91294,168,U130787,1.0,Don’t buy,"after two weeks of religious use,. after two days, shade pulls grey on me. expiry is barely 6 months away — disappointing. also foundation is streaky no matter the tool. honestly not even worth ₹399. plum, mcaffeine — both better and cheaper. i have fine straight hair. skip skip skip."
91295,223,U130788,1.0,bakwaas hai,Creases in my hooded lids in under an hour — was not expecting that. Hard pass.
91296,355,U130789,1.0,😡👎 skip,"Seriously, this turned out to be rubbish. Day one itself, powder is so chalky on flash. Also settles into every fine line. I want my money back yesterday."
91297,206,U130790,2.0,This mascara smells fake,Lesson learnt: never trust Insta reels. The product cracks on dry lips immediately. Also magnetic closure stopped working in a week. Honestly not even worth ₹150. Drugstore options are 10x better.
91298,178,U130791,1.0,Fake lipstick 🚫,"hyped product, dud reality. the product shade oxidized 3 tones darker by lunch. customer care has been useless about the return."
91299,383,U130792,1.0,This straightener feels watered down,fake feeling ❌ doesn’t straighten thick hair at all
91300,224,U130793,1.0,Faltu liner 🤮,"I have combination skin and this failed me. After two days, highlighter is so chunky. Will not be repurchasing."
91301,228,U130794,2.0,So terrible EDP,Should’ve gone to a store and tested first. Smells nothing like the in-store tester — was not expecting that. Also gives me an instant headache. Inner seal was already broken. For ₹423 you’d expect way better quality. My grandmother’s homemade ubtan beats this. I have fine straight hair. Save your money and buy something else.
91302,374,U130795,1.0,This sunscreen broke me out,My sister suggested office wear. It doesn’t mattify at all despite the label. Run away.
91303,345,U130796,1.0,Cheap and bakwaas,the product consistency is gluey and won’t spread. will warn everyone i know.
91304,149,U130797,1.0,overpriced primer,"I have curly low-porosity hair and this was a miss. It is gritty and drags across the lid. Also highlighter is so chunky. Also shade oxidized 3 tones darker by lunch. Not worth even ₹374, forget ₹749. Yaar isme kuch hai hi nahi. Marketing is way better than the product."
91305,364,U130798,2.0,not happy,"Within the first use, made my skin redder than a tomato. Honestly not even worth ₹103."
91306,149,U130799,2.0,This foundation broke me out,The magnetic closure stopped working in a week. Won’t even gift it to someone I dislike.
91307,111,U130800,2.0,This spray burned my scalp,"Three weeks in,. Left scalp flaking like crazy — was not expecting that."
91308,349,U130801,3.0,Pure bewakoof-bana-diya lipstick,"After just one application, is patchy on the cupid’s bow. Returning today itself."
91309,206,U130802,1.0,Overpriced and cheap,"Within a few hours,. The product applicator is the wrong shape entirely. Came without the leaflet. Expiry is barely 6 months away — disappointing. Embarrassed to even gift this. ₹300 is a joke for what you get. I have super sensitive skin. Threw it away after two uses."
91310,141,U130803,1.0,Pathetic and bewakoof-bana-diya,"By the second use,. After two weeks of religious use, transfers onto the mask like nobody’s business. Not worth even ₹339, forget ₹679."
91311,236,U130804,1.0,skip this,"Day one itself, foundation is streaky no matter the tool. Could buy 3 better products for ₹450."
91312,191,U130805,1.0,not happy,"not even kidding, this is embarrassing. it is sticky and tacky on the lips. not worth even ₹340, forget ₹680."
91313,223,U130806,1.0,Worst purchase,Read so many good reviews and got it for my pigmentation. Powder is suffocating on the skin. Also fades patchy within 2 hours. Also is patchy on the cupid’s bow. I have curly low-porosity hair. Filing a complaint with customer care.
91314,366,U130807,3.0,Pathetic and bakwaas,"three weeks in,. after two weeks of religious use, gave me whiteheads around the nose. delivery was delayed by 4 days too. also dropper was cracked and leaked half the bottle. sells for ₹203 but quality is of a ₹20 sample. my old ₹99 product was 10x better. i have monolids. marketing is way better than the product."
91315,150,U130808,1.0,kya hi bolun,"Already feel scammed. Within a few hours, triggered my rosacea. Also made my dry patches even drier. ₹599 down the drain. The Body Shop version is so much better. Returning today itself."
91316,314,U130809,1.0,Pathetic and bewakoof-bana-diya,"Actually, this was trash. It destroyed my skin barrier in days. ₹517 is a joke for what you get. I have super sensitive skin. Bilkul faltu cheez hai. Won’t even gift it to someone I dislike."
91317,317,U130810,3.0,Cheap colour kit,complete flop 😠 doesn’t play well with hard water
91318,156,U130811,1.0,Total overpriced mask,My mom got me my dark circles. It gave me whiteheads around the nose. Came in such cheap packaging. Sick of being lied to by influencers. Charging ₹169 for this is criminal. DON’T buy.
91319,197,U130812,1.0,Underwhelming blush,"Total let-down. For something marketed around ‘lakme’, foundation cracks around the nose. Even Lakme drugstore beats this. 0/10."
91320,221,U130813,2.0,Bakwaas cream 🚫,Ordered this for college. The so-called serum is just glycerin water. Expiry is barely 6 months away — disappointing. Felt scammed instantly. Returning today itself.
91321,125,U130814,2.0,Lame mist 🚫,"For something marketed around ‘paraben’, doesn’t define curls, weighs them down. Regret-buy of the year."
91322,137,U130815,2.0,Total flop,regret 😠 gave me tiny bumps all over the forehead 😒😞😠...
91323,188,U130816,1.0,Bakwaas blush,"was looking for my morning routine. it won’t build up at all, stays one note. yuck."
91324,353,U130817,2.0,Don’t buy,Picked this up for open pores. Feathers terribly into the lip lines — was not expecting that. Genuinely upset over this. Mamaearth version is honestly better. Save your money and buy something else.
91325,366,U130818,1.0,Cheap serum,"for real, this was cheap. it turned my cheeks blotchy. also stripped my skin barrier completely. also ruined my morning routine for a month. honestly not even worth ₹101. forest essentials does this way better. first-time buyer of this brand. influencers really need to stop hyping this."
91326,329,U130819,1.0,⚠️💔 fake,It didn’t hydrate dry ends one bit. Honestly tempted to leave half a star.
91327,366,U130820,1.0,Subpar and subpar,bro avoid.
91328,150,U130821,2.0,🤡😡 do not buy,"Ngl, this is embarrassing. For something marketed around ‘loose’, consistency is guey and won’t spread. Genuinely upset over this. Charging ₹599 for this is criminal."
91329,218,U130822,1.0,Disappointing toner,lost trust in nykaa recommendations. it doesn’t mattify at all despite the label. felt scammed instantly. going back to my old brand.
91330,373,U130823,1.0,trash product,"Influenced and regretted. For something marketed around ‘cher’, feels like water with a hint of nothing. Batch number didn’t match the website. Also burned the moment it touched my face. I almost threw the bottle. ₹239 down the drain. Better off using kitchen ingredients. Total bakwaas."
91331,353,U130824,3.0,Underwhelming and ghatiya,"Lesson learnt: never trust Insta reels. After 10 days, mascara flakes onto my cheeks. Delivery was delayed by 4 days too. Felt scammed instantly. Better off using kitchen ingredients. Two stars only for the bottle design."
91332,388,U130825,1.0,Don’t buy,"I mean, this is pathetic. The product gave me whiteheads around the nose. Felt scammed instantly."
91333,194,U130826,1.0,Pure disappointing mascara,"Three weeks in,. Mascara clumps the second you double-coat. Marketing > product."
91334,368,U130827,2.0,Save your money,yuck 😬 the spf claim is a joke — got tanned in 30 min
91335,185,U130828,1.0,Pure cheap primer,"Picked this up for open pores. The shade pulls grey on me. Also bronzer is too red, not bronze at all. Sells for ₹660 but quality is of a ₹66 sample."
91336,177,U130829,2.0,worst bronzer,Bilkul faltu cheez hai. Is gritty and drags across the lid — was not expecting that. I want my money back yesterday. ₹299 down the drain.
91337,213,U130830,1.0,faltu cheez,"A friend recommended this for the festive season. For something marketed around ‘sensational’, smells like crayons honestly. Even Lakme drugstore beats this."
91338,113,U130831,2.0,Worst serum 😭,"Got this as a gift for the brand hype. Within the first use, leaves a gummy feel on wet hair. Not worth even ₹266, forget ₹533. Asked for a refund."
91339,113,U130832,3.0,Subpar and pathetic,Ordered this for monsoon-proof makeup. It leaves a gummy feel on wet hair. Felt scammed instantly. Even Lakme drugstore beats this. Refusing to finish the bottle.
91340,248,U130833,2.0,Lame bronzer,"Day one itself,. After a week, bristles are scratchy and rough. Not worth even ₹224, forget ₹449."
91341,216,U130834,1.0,This toner smudged badly,"Seriously, this is trash. It dried out the under-eye area. Disappointed beyond words. For ₹665 this is daylight robbery. Drop this from your cart."
91342,192,U130835,1.0,❌🥲 worst ever,The product eyeliner smudges under the eyes in an hour. Asked for a refund.
91343,101,U130836,1.0,Overpriced cologne,"Influencer made me buy for Diwali. Within the first use, dries down sour on my skin. Drop this from your cart."
91344,125,U130837,1.0,Misleading toner 💸,"I’ve been buying from Nykaa for 5+ years and this didn’t work. For something marketed around ‘volume’, weighed my hair down so much. Also cap doesn’t click — leaked in transit. Also didn’t lather, needed half a bottle for one wash. I almost threw the bottle. Not worth even ₹195, forget ₹390. Total bakwaas."
91345,287,U130838,1.0,Bakwaas primer,"I bought this for Diwali. Highlighter is so chunky. Also is so cakey on dry skin. Also won’t build up at all, stays one note. Embarrassed to even gift this. Plum, MCaffeine — both better and cheaper. Wouldn’t recommend to my worst enemy."
91346,236,U130839,1.0,This mascara smells fake,"hyped product, dud reality. within the first use, bleeds outside the lip line. came in such cheap packaging. felt scammed instantly."
91347,333,U130840,2.0,This hair mask burned my scalp,literally doesn’t feel like keratin-anything 🥲.
91348,181,U130841,3.0,khareedna mat,"Ordered this for my morning routine. Within the first use, brush sheds hair on every use. Also foundation cracks around the nose."
91349,366,U130842,1.0,Cheap and bakwaas,"i swear, this is embarrassing. the product triggered my rosacea. ek number ka ghatiya."
91350,246,U130843,3.0,Cheap powder 😒,"For something marketed around ‘liquid’, mascara clumps the second you double-coat. Sticking with my old reliable."
91351,291,U130844,2.0,Fake and lame,"Read so many good reviews and got it for my oily T-zone. After finishing the bottle, snags hair on every single pass. Also burnt the tip of my ear with the curler. Marketing is way better than the product."
91352,206,U130845,1.0,Cheap bronzer 😒,"Seriously, this was trash. Within the first use, primer balls up under foundation. Also settles into my smile lines in 20 minutes."
91353,304,U130846,2.0,This serum smells fake,The product smells like a salon cleaner. Wouldn’t recommend to my worst enemy.
91354,142,U130847,1.0,🥲🤡 trash,"Within the first use, is sticky and tacky on the lips. For ₹900 you’d expect way better quality."
91355,131,U130848,1.0,This gadget smells fake,"After finishing the bottle,. The product doesn’t straighten thick hair at all. Going back to my old brand."
91356,264,U130849,1.0,Useless EDP 😭,Was looking for monsoon-proof makeup. It is most likely a fake batch. Also doesn’t smell like the notes advertised at all. I’ve been buying from Nykaa for 5+ years. Mummy ka nuska bhi isse behtar hai. Hope nobody else makes my mistake.
91357,124,U130850,1.0,Don’t buy,"Bas naam hi bada hai, kaam kuch nahi. The product didn’t reduce hair fall like it claims. Also smells like a salon cleaner. Batch number didn’t match the website. Disappointed beyond words. Charging ₹277 for this is criminal. My old ₹99 product was 10x better. I have monolids. Trust me, skip."
91358,171,U130851,1.0,Misleading blush,"Ordered this for my pigmentation. It looks cheap on, like a kid’s toy makeup. Felt scammed instantly. Brand needs to do better."
91359,372,U130852,1.0,Misleading oil,"Honestly, this turned out to be laughable. Within the first use, didn’t plump anything. Customer care has been useless about the return. I want my money back yesterday. For ₹425 this is daylight robbery. Better off using kitchen ingredients."
91360,282,U130853,1.0,This liner smudged badly,Should’ve gone to a store and tested first. Highlighter is so chunky — was not expecting that. Expiry is barely 6 months away — disappointing.
91361,391,U130854,1.0,Fake blush,This is my 2026 regret. The product shade oxidized 3 tones darker by lunch. Also wand is way too big for fine eyelashes. Sticking with my old reliable.
91362,372,U130855,1.0,This cream ruined my routine,The product smell gave me a headache. Two stars only for the bottle design.
91363,111,U130856,1.0,Underwhelming colour kit ⚠️,"After a week,. After just one application, claims to be Ayurvedic but smells synthetic. The QR code on the pack didn’t scan. ₹390 is a joke for what you get. Mamaearth version is honestly better. Save your money."
91364,144,U130857,3.0,Avoid,"No joke, this was disgusting. For something marketed around ‘eye’, instructions are in tiny unreadable print. Packaging looked tampered honestly. For ₹1018 this is daylight robbery. Plum, MCaffeine — both better and cheaper. Bilkul faltu cheez hai. Wouldn’t recommend to my worst enemy."
91365,213,U130858,2.0,Overpriced foundation,Worst purchase this year. Has zero pigment payoff — was not expecting that. Embarrassed to even gift this. My grandmother’s homemade ubtan beats this. Hope nobody else makes my mistake.
91366,108,U130859,1.0,Pathetic conditioner,"I have super sensitive skin and this didn’t work. For something marketed around ‘hair’, didn’t reduce hair fall like it claims. Batch number didn’t match the website. Also didn’t hydrate dry ends one bit. For ₹525 this is daylight robbery. Refusing to finish the bottle."
91367,391,U130860,1.0,😭🤡 fake,"My sister suggested monsoon-proof makeup. For something marketed around ‘debut’, mascara flakes onto my cheeks. Also mascara flakes onto my cheeks."
91368,168,U130861,1.0,Save your money,"I bought this for my dark circles. For something marketed around ‘eye’, bleeds outside the lip line. Also swatch online looked nothing like this. Also shade oxidized 3 tones darker by lunch. Sick of being lied to by influencers. Sells for ₹799 but quality is of a ₹79 sample. My grandmother’s homemade ubtan beats this. Asked for a refund."
91369,357,U130862,2.0,Awful lipstick,It needed 6 swipes to show any colour. Literal trash.
91370,371,U130863,2.0,This toner ruined my routine,"For something marketed around ‘patch’, isn’t non-comedogenic — clogged my pores. Trash bin special."
91371,125,U130864,2.0,Save your money,"Within the first use, burnt my scalp slightly. Two stars only for the bottle design."
